Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2014,10,1,19,142,407.3333333,142,131,615,433,Cirrus,14,60.61,0.13,3.8,100,14,1010
2014,10,1,20,37,417.0454545,37,100,509,273,Opaque Ice,14,70.2,0.13,3.9,100,14,1010
2014,10,1,21,25,254.1538462,51.84615385,25,254.1538462,51.84615385,Opaque Ice,14,80.73,0.13,4,100,14,1010
2014,10,1,22,0,0,0,0,0,0,Opaque Ice,13,91.75,0.13,3.9,99.77,14,1010
2014,10,1,23,0,0,0,0,0,0,Opaque Ice,13,102.86,0.13,3.9,99.39,14,1010
2014,10,2,0,0,0,0,0,0,0,Super-Cooled Water,13,113.72,0.13,3.9,99.29,14,1010
2014,10,2,1,0,0,0,0,0,0,Cirrus,13,123.87,0.13,3.9,99.26,14,1010
2014,10,2,2,0,0,0,0,0,0,Opaque Ice,13,132.62,0.13,3.9,99.28,14,1010
2014,10,2,3,0,0,0,0,0,0,Opaque Ice,13,138.9,0.13,3.9,99.47,14,1010
2014,10,2,4,0,0,0,0,0,0,Opaque Ice,13,141.39,0.13,3.9,99.84,14,1010
2014,10,2,5,0,0,0,0,0,0,Opaque Ice,14,139.36,0.13,3.8,100,14,1010
2014,10,2,6,0,0,0,0,0,0,Cirrus,14,133.41,0.13,3.7,100,14,1010
2014,10,2,7,0,0,0,0,0,0,Cirrus,14,124.87,0.13,3.6,100,14,1010
2014,10,2,8,0,0,0,0,0,0,Opaque Ice,14,114.83,0.13,3.7,100,14,1010
2014,10,2,9,0,0,0,0,0,0,Opaque Ice,13,104.04,0.13,3.8,99.72,14,1010
2014,10,2,10,0,0,0,0,0,0,Cirrus,13,92.95,0.13,3.8,99.05,14,1010
2014,10,2,11,40,261.3888889,40,49,275,88,Super-Cooled Water,13,81.94,0.13,3.9,98.32,14,1010
2014,10,2,12,90,427.95,90,86,537,258,Super-Cooled Water,13,71.37,0.13,4,98.02,14,1010
2014,10,2,13,50,528.3181818,50,109,665,424,Super-Cooled Water,13,61.71,0.13,4.1,97.25,14,1010
2014,10,2,14,129,608.9545455,129,127,726,558,Super-Cooled Water,13,53.61,0.13,4.3,94.02,14,1010
2014,10,2,15,167,608.8181818,167,150,731,639,Super-Cooled Water,12,48,0.13,4.3,90.39,14,1010
2014,10,2,16,124,443.5882353,124,157,736,670,Water,12,45.85,0.13,4.4,87.99,14,1010
2014,10,2,17,166,523.1578947,167,148,739,646,Super-Cooled Water,11,47.67,0.13,4.4,86.01,14,1010
2014,10,2,18,156,430.5652174,156,139,706,564,Overlapping,11,53.03,0.13,4.4,84.15,14,1010
2014,10,2,19,199,57,227,114,667,438,Cirrus,11,60.97,0.13,4.3,82.4,14,1010
2014,10,2,20,132,73,156,84,581,278,Water,10,70.53,0.13,4.1,80.54,14,1010
2014,10,2,21,49,365,106,49,365,106,Clear,10,81.06,0.13,3.9,83.77,13,1010
2014,10,2,22,0,0,0,0,0,0,Probably Clear,10,92.07,0.13,3.5,87.94,12,1010
2014,10,2,23,0,0,0,0,0,0,Clear,10,103.18,0.13,3.2,87.92,12,1010
2014,10,3,0,0,0,0,0,0,0,Clear,10,114.05,0.13,3,94.32,11,1010
2014,10,3,1,0,0,0,0,0,0,Clear,10,124.22,0.13,2.8,95.22,11,1010
2014,10,3,2,0,0,0,0,0,0,Clear,10,133,0.13,2.8,96.31,11,1010
2014,10,3,3,0,0,0,0,0,0,Clear,10,139.29,0.13,2.7,97.36,11,1010
2014,10,3,4,0,0,0,0,0,0,Clear,10,141.78,0.13,2.7,98.58,11,1010
2014,10,3,5,0,0,0,0,0,0,Clear,11,139.71,0.13,2.8,100,11,1010
2014,10,3,6,0,0,0,0,0,0,Clear,11,133.71,0.13,2.9,100,11,1010
2014,10,3,7,0,0,0,0,0,0,Clear,11,125.12,0.13,3,100,11,1010
2014,10,3,8,0,0,0,0,0,0,Clear,11,115.05,0.13,3.1,100,11,1010
2014,10,3,9,0,0,0,0,0,0,Probably Clear,11,104.24,0.13,3.2,100,11,1010
2014,10,3,10,0,0,0,0,0,0,Probably Clear,11,93.15,0.13,3.2,100,11,1010
2014,10,3,11,22,261.3888889,22,45,350,93,Water,11,82.15,0.13,3.4,94.43,12,1010
2014,10,3,12,82,427.95,82,77,616,271,Water,11,71.6,0.13,3.6,89.62,13,1010
2014,10,3,13,136,528.3181818,136,96,738,443,Water,11,61.97,0.13,3.5,84.32,14,1010
2014,10,3,14,148,608.9545455,148,107,803,580,Water,11,53.91,0.13,3.4,78.2,15,1010
2014,10,3,15,156,608.8181818,156,123,811,663,Water,11,48.35,0.13,3.2,72.84,16,1010
2014,10,3,16,239,15,249,128,814,692,Water,11,46.24,0.13,3.1,73.5,16,1010
2014,10,3,17,221,11,228,127,800,662,Water,11,48.07,0.13,3,74.45,16,1010
2014,10,3,18,176,3,178,117,775,579,Water,11,53.41,0.13,3,80.57,15,1010
2014,10,3,19,142,407.3333333,142,106,706,445,Water,11,61.32,0.13,3,81.69,15,1010
2014,10,3,20,79,417.0454545,79,85,585,277,Water,12,70.87,0.13,2.9,87.86,14,1010
2014,10,3,21,25,254.1538462,51.84615385,25,254.1538462,51.84615385,Water,12,81.38,0.13,2.6,93.97,13,1010
2014,10,3,22,0,0,0,0,0,0,Probably Clear,12,92.38,0.13,2.4,94.6,13,1010
2014,10,3,23,0,0,0,0,0,0,Probably Clear,11,103.5,0.13,2.3,100,12,1010
2014,10,4,0,0,0,0,0,0,0,Clear,11,114.38,0.13,2.3,100,12,1010
2014,10,4,1,0,0,0,0,0,0,Clear,11,124.57,0.13,2.2,100,12,1000
2014,10,4,2,0,0,0,0,0,0,Probably Clear,11,133.37,0.13,2.1,100,12,1000
2014,10,4,3,0,0,0,0,0,0,Super-Cooled Water,11,139.69,0.13,1.8,100,12,1000
2014,10,4,4,0,0,0,0,0,0,Probably Clear,11,142.17,0.13,1.6,100,12,1000
2014,10,4,5,0,0,0,0,0,0,Clear,11,140.05,0.13,1.5,100,12,1000
2014,10,4,6,0,0,0,0,0,0,Cirrus,11,134,0.13,1.6,100,12,1000
2014,10,4,7,0,0,0,0,0,0,Water,11,125.37,0.13,1.7,100,12,1000
2014,10,4,8,0,0,0,0,0,0,Cirrus,11,115.27,0.13,1.8,100,12,1000
2014,10,4,9,0,0,0,0,0,0,Cirrus,11,104.45,0.13,1.7,100,12,1000
2014,10,4,10,0,0,0,0,0,0,Opaque Ice,11,93.35,0.13,1.7,100,12,1000
2014,10,4,11,45,167,67,42,352,89,Overlapping,13,82.36,0.13,1.7,100,13,1000
2014,10,4,12,57,427.95,57,73,610,264,Opaque Ice,14,71.83,0.13,1.7,100,14,1000
2014,10,4,13,200,110,251,92,722,429,Overlapping,14,62.23,0.13,1.6,95.93,15,1000
2014,10,4,14,187,6,191,104,777,558,Overlapping,14,54.22,0.13,1.5,97.17,15,1000
2014,10,4,15,223,13,232,111,802,641,Cirrus,14,48.7,0.13,1.5,92.08,16,1000
2014,10,4,16,235,14,245,113,812,671,Cirrus,14,46.62,0.13,1.5,93,16,1000
2014,10,4,17,280,46,311,109,806,644,Cirrus,14,48.46,0.13,1.6,93.7,16,1000
2014,10,4,18,253,61,290,107,764,559,Cirrus,15,53.79,0.13,1.8,88.81,17,990
2014,10,4,19,158,6,161,98,695,427,Opaque Ice,15,61.68,0.13,2,90.02,17,990
2014,10,4,20,102,417.0454545,102,80,565,263,Opaque Ice,15,71.21,0.13,2.2,97.43,16,990
2014,10,4,21,25,254.1538462,51.84615385,25,254.1538462,51.84615385,Opaque Ice,15,81.7,0.13,2.5,98.95,16,990
2014,10,4,22,0,0,0,0,0,0,Cirrus,15,92.7,0.13,3,99.49,16,990
2014,10,4,23,0,0,0,0,0,0,Cirrus,15,103.82,0.13,3.5,99.93,16,990
2014,10,5,0,0,0,0,0,0,0,Water,16,114.71,0.13,3.8,100,16,990
2014,10,5,1,0,0,0,0,0,0,Water,16,124.91,0.13,3.8,100,16,990
2014,10,5,2,0,0,0,0,0,0,Super-Cooled Water,16,133.73,0.13,3.3,100,16,990
2014,10,5,3,0,0,0,0,0,0,Water,16,140.08,0.13,2.5,100,16,990
2014,10,5,4,0,0,0,0,0,0,Probably Clear,15,142.55,0.13,1.9,100,15,990
2014,10,5,5,0,0,0,0,0,0,Clear,14,140.4,0.13,2.4,100,14,990
2014,10,5,6,0,0,0,0,0,0,Clear,13,134.3,0.13,3.3,100,13,990
2014,10,5,7,0,0,0,0,0,0,Clear,11,125.62,0.13,3.5,100,11,990
2014,10,5,8,0,0,0,0,0,0,Clear,9,115.49,0.13,3.5,100,10,990
2014,10,5,9,0,0,0,0,0,0,Clear,9,104.65,0.13,3.5,100,10,1000
2014,10,5,10,0,0,0,0,0,0,Cirrus,9,93.55,0.13,3.4,99.28,10,1000
2014,10,5,11,39,412,92,39,412,92,Clear,9,82.57,0.13,3.4,96.84,10,1000
2014,10,5,12,64,702,281,64,702,281,Clear,9,72.06,0.13,3.4,88.78,11,1000
2014,10,5,13,76,835,462,76,835,462,Clear,7,62.49,0.13,3.2,75.79,12,1000
2014,10,5,14,82,900,605,82,900,605,Clear,6,54.53,0.13,3.2,58.98,14,1000
2014,10,5,15,87,927,695,87,927,695,Clear,4,49.05,0.13,3.2,50.01,15,1000
2014,10,5,16,150.0454545,443.5882353,359.0909091,110.9545455,816.5,616.4090909,Clear,3,47.01,0.13,2.9,46.54,15,1000
2014,10,5,17,87,929,698,87,929,698,Clear,2,48.85,0.13,2.5,41.68,16,1000
2014,10,5,18,81,902,609,81,902,609,Clear,2,54.17,0.13,2,40.62,16,1000
2014,10,5,19,71,849,470,71,849,470,Clear,2,62.03,0.13,1.8,40.72,16,1000
2014,10,5,20,59,737,292,59,737,292,Clear,2,71.54,0.13,1.7,44.05,15,1000
2014,10,5,21,36,482,103,36,482,103,Clear,4,82.02,0.13,2,54.5,13,1000
2014,10,5,22,0,0,0,0,0,0,Clear,4,93.01,0.13,2.3,64.07,11,1000
2014,10,5,23,0,0,0,0,0,0,Clear,4,104.13,0.13,2.4,68.63,10,1000
2014,10,6,0,0,0,0,0,0,0,Clear,4,115.03,0.13,2.5,70.17,10,1000
2014,10,6,1,0,0,0,0,0,0,Clear,5,125.25,0.13,2.6,76.21,9,1000
2014,10,6,2,0,0,0,0,0,0,Clear,5,134.1,0.13,2.7,76.31,9,1000
2014,10,6,3,0,0,0,0,0,0,Clear,4,140.46,0.13,2.7,80.74,8,1010
2014,10,6,4,0,0,0,0,0,0,Probably Clear,4,142.94,0.13,2.7,79.59,8,1010
2014,10,6,5,0,0,0,0,0,0,Probably Clear,4,140.75,0.13,2.6,78.88,8,1010
2014,10,6,6,0,0,0,0,0,0,Probably Clear,4,134.59,0.13,2.6,84.1,7,1010
2014,10,6,7,0,0,0,0,0,0,Probably Clear,4,125.86,0.13,2.5,84.42,7,1010
2014,10,6,8,0,0,0,0,0,0,Probably Clear,4,115.71,0.13,2.5,85.06,7,1010
2014,10,6,9,0,0,0,0,0,0,Clear,4,104.85,0.13,2.4,92.2,6,1010
2014,10,6,10,0,0,0,0,0,0,Clear,5,93.76,0.13,2.3,93.56,6,1010
2014,10,6,11,37,399,87,37,399,87,Clear,5,82.78,0.13,1.9,83.06,8,1010
2014,10,6,12,67,663,268,67,663,268,Clear,5,72.29,0.13,1.5,72.63,10,1010
2014,10,6,13,83,787,443,83,787,443,Clear,5,62.76,0.13,1.5,58.83,13,1010
2014,10,6,14,92,850,582,92,850,582,Clear,3,54.83,0.13,1.7,47.3,15,1010
2014,10,6,15,91,896,674,91,896,674,Clear,3,49.4,0.13,1.7,43.34,16,1010
2014,10,6,16,150.0454545,443.5882353,359.0909091,110.9545455,816.5,616.4090909,Clear,4,47.39,0.13,1.7,44.21,17,1010
2014,10,6,17,91,893,674,91,893,674,Clear,5,49.24,0.13,1.9,46.18,17,1010
2014,10,6,18,86,861,586,86,861,586,Clear,5,54.55,0.13,2.2,45,18,1010
2014,10,6,19,80,792,447,80,792,447,Clear,6,62.39,0.13,2.5,49.77,17,1010
2014,10,6,20,67,661,273,67,661,273,Clear,6,71.88,0.13,2.7,55.09,16,1010
2014,10,6,21,40,386,92,40,386,92,Clear,7,82.34,0.13,2.7,61.95,15,1010
2014,10,6,22,0,0,0,0,0,0,Clear,8,93.32,0.13,2.8,69.91,14,1010
2014,10,6,23,0,0,0,0,0,0,Clear,9,104.44,0.13,3,78.81,13,1010
2014,10,7,0,0,0,0,0,0,0,Clear,10,115.35,0.13,3.1,84.44,13,1010
2014,10,7,1,0,0,0,0,0,0,Clear,11,125.59,0.13,3.2,90.63,13,1010
2014,10,7,2,0,0,0,0,0,0,Clear,12,134.47,0.13,3.2,96.05,13,1010
2014,10,7,3,0,0,0,0,0,0,Clear,13,140.85,0.13,3.1,100,13,1010
2014,10,7,4,0,0,0,0,0,0,Clear,13,143.32,0.13,3,100,13,1010
2014,10,7,5,0,0,0,0,0,0,Clear,13,141.09,0.13,3,100,13,1010
2014,10,7,6,0,0,0,0,0,0,Clear,13,134.88,0.13,3,99.92,14,1010
2014,10,7,7,0,0,0,0,0,0,Water,14,126.11,0.13,3.1,100,14,1010
2014,10,7,8,0,0,0,0,0,0,Clear,14,115.93,0.13,3.1,100,14,1010
2014,10,7,9,0,0,0,0,0,0,Water,14,105.06,0.13,3.3,100,14,1010
2014,10,7,10,0,0,0,0,0,0,Cirrus,14,93.96,0.13,3.5,96.04,15,1010
2014,10,7,11,43,266,75,43,266,75,Clear,14,82.99,0.13,3.7,89.42,16,1010
2014,10,7,12,80,544,243,80,544,243,Clear,14,72.53,0.13,3.8,83.82,17,1010
2014,10,7,13,193,170,270,103,673,408,Water,14,63.02,0.13,4,78.8,18,1010
2014,10,7,14,212,21,224,120,734,539,Water,14,55.14,0.13,4.2,73.43,19,1010
2014,10,7,15,146,608.8181818,146,126,775,627,Super-Cooled Water,14,49.75,0.13,4.2,68.76,20,1010
2014,10,7,16,150.0454545,443.5882353,359.0909091,110.9545455,816.5,616.4090909,Overlapping,14,47.77,0.13,4.3,64.6,21,1010
2014,10,7,17,302,178,418,122,788,633,Cirrus,14,49.63,0.13,4.2,64.54,21,1010
2014,10,7,18,245,294,414,155,657,533,Cirrus,13,54.92,0.13,4,68.3,20,1010
2014,10,7,19,180,304,320,130,600,405,Cirrus,13,62.74,0.13,3.7,72.7,19,1010
2014,10,7,20,115,35,126,99,466,241,Super-Cooled Water,14,72.21,0.13,3.3,74.04,19,1010
2014,10,7,21,25,254.1538462,51.84615385,25,254.1538462,51.84615385,Super-Cooled Water,14,82.66,0.13,3,81.31,18,1010
2014,10,7,22,0,0,0,0,0,0,Cirrus,15,93.63,0.13,2.8,89.24,17,1010
2014,10,7,23,0,0,0,0,0,0,Cirrus,15,104.75,0.13,2.6,97.82,16,1010
2014,10,8,0,0,0,0,0,0,0,Super-Cooled Water,16,115.67,0.132,2.6,100,16,1010
2014,10,8,1,0,0,0,0,0,0,Cirrus,16,125.93,0.132,2.6,100,16,1010
2014,10,8,2,0,0,0,0,0,0,Probably Clear,16,134.83,0.132,2.6,100,16,1010
2014,10,8,3,0,0,0,0,0,0,Probably Clear,16,141.24,0.132,2.6,100,16,1010
2014,10,8,4,0,0,0,0,0,0,Cirrus,16,143.7,0.132,2.8,99.13,17,1010
2014,10,8,5,0,0,0,0,0,0,Cirrus,16,141.43,0.132,3,99.5,17,1000
2014,10,8,6,0,0,0,0,0,0,Cirrus,16,135.17,0.132,3.2,99.82,17,1000
2014,10,8,7,0,0,0,0,0,0,Super-Cooled Water,17,126.35,0.132,3.6,100,17,1000
2014,10,8,8,0,0,0,0,0,0,Opaque Ice,16,116.15,0.132,3.8,99.73,17,1000
2014,10,8,9,0,0,0,0,0,0,Opaque Ice,16,105.26,0.132,3.6,96.96,17,1000
2014,10,8,10,0,0,0,0,0,0,Cirrus,16,94.16,0.132,3.4,94.6,17,1000
2014,10,8,11,48,137,64,48,137,64,Clear,16,83.2,0.132,3.8,96.01,17,1000
2014,10,8,12,47,427.95,47,123,312,216,Super-Cooled Water,17,72.76,0.132,4.1,100,17,1000
2014,10,8,13,165,479,380,165,479,380,Clear,17,63.29,0.132,4,95.5,18,1000
2014,10,8,14,254,107,315,129,727,542,Water,15,55.45,0.132,3.5,82.53,19,1000
2014,10,8,15,94,870,653,94,870,653,Probably Clear,13,50.11,0.132,3,66.06,20,1000
2014,10,8,16,150.0454545,443.5882353,359.0909091,110.9545455,816.5,616.4090909,Fog,11,48.16,0.132,2.8,58.5,20,1000
2014,10,8,17,151.7407407,523.1578947,373.3333333,108.2222222,811.1481481,597.1111111,Fog,10,50.02,0.132,2.8,52.18,21,1000
2014,10,8,18,146.9285714,430.5652174,334.4642857,104.7857143,763.6428571,509.8571429,Fog,10,55.29,0.132,2.9,54.94,20,1000
2014,10,8,19,86,755,428,86,755,428,Clear,10,63.09,0.132,2.8,55.13,20,1000
2014,10,8,20,72,614,257,72,614,257,Clear,10,72.54,0.132,2.7,58.92,19,1000
2014,10,8,21,25,254.1538462,51.84615385,25,254.1538462,51.84615385,Clear,10,82.97,0.132,2.5,63.19,18,1000
2014,10,8,22,0,0,0,0,0,0,Clear,11,93.94,0.132,2.5,68.07,17,1000
2014,10,8,23,0,0,0,0,0,0,Clear,11,105.06,0.132,2.6,72.9,16,1000
2014,10,9,0,0,0,0,0,0,0,Clear,11,115.99,0.132,2.6,72.86,16,1000
2014,10,9,1,0,0,0,0,0,0,Clear,10,126.26,0.132,2.6,72.19,16,1000
2014,10,9,2,0,0,0,0,0,0,Clear,10,135.19,0.132,2.7,75.99,15,1000
2014,10,9,3,0,0,0,0,0,0,Clear,10,141.62,0.132,2.8,74.09,15,1000
2014,10,9,4,0,0,0,0,0,0,Clear,9,144.09,0.132,3.2,75.12,14,1000
2014,10,9,5,0,0,0,0,0,0,Clear,8,141.78,0.132,3.4,76.03,13,1000
2014,10,9,6,0,0,0,0,0,0,Clear,8,135.46,0.132,3.2,77.59,12,1000
2014,10,9,7,0,0,0,0,0,0,Clear,7,126.6,0.132,2.8,80.37,11,1000
2014,10,9,8,0,0,0,0,0,0,Probably Clear,7,116.36,0.132,2.6,83.46,10,1000
2014,10,9,9,0,0,0,0,0,0,Probably Clear,6,105.47,0.132,2.6,81.46,10,1000
2014,10,9,10,0,0,0,0,0,0,Probably Clear,6,94.37,0.132,2.7,80.26,10,1000
2014,10,9,11,38,332,76,38,332,76,Clear,6,83.42,0.132,2.6,74.43,11,1010
2014,10,9,12,70,634,256,70,634,256,Clear,6,73,0.132,2.8,64.34,13,1010
2014,10,9,13,85,777,431,85,777,431,Clear,5,63.56,0.132,3.2,57,14,1010
2014,10,9,14,93,854,573,93,854,573,Clear,4,55.76,0.132,3.3,49.69,15,1000
2014,10,9,15,94,898,666,94,898,666,Clear,3,50.46,0.132,3.2,44.7,16,1000
2014,10,9,16,150.0454545,443.5882353,359.0909091,110.9545455,816.5,616.4090909,Clear,3,48.54,0.132,3.1,41.11,17,1000
2014,10,9,17,90,906,668,90,906,668,Clear,3,50.4,0.132,2.8,41.17,17,1000
2014,10,9,18,84,875,578,84,875,578,Clear,3,55.66,0.132,2.6,41.86,17,1000
2014,10,9,19,77,806,437,77,806,437,Clear,4,63.44,0.132,2.5,42.91,17,1000
2014,10,9,20,63,669,261,63,669,261,Clear,4,72.86,0.132,2.2,47.49,16,1000
2014,10,9,21,36,372,79,36,372,79,Clear,5,83.28,0.132,2.1,54.54,15,1000
2014,10,9,22,0,0,0,0,0,0,Clear,6,94.24,0.132,2.3,66.81,13,1000
2014,10,9,23,0,0,0,0,0,0,Clear,7,105.36,0.132,2.8,68.08,13,1000
2014,10,10,0,0,0,0,0,0,0,Clear,7,116.3,0.132,3.1,69.43,13,1010
2014,10,10,1,0,0,0,0,0,0,Clear,7,126.6,0.132,3.1,76.39,12,1010
2014,10,10,2,0,0,0,0,0,0,Clear,8,135.55,0.132,3,78.09,12,1010
2014,10,10,3,0,0,0,0,0,0,Clear,8,142,0.132,2.9,82.64,11,1010
2014,10,10,4,0,0,0,0,0,0,Clear,7,144.47,0.132,3,79.51,11,1010
2014,10,10,5,0,0,0,0,0,0,Clear,6,142.12,0.132,3,81.17,10,1010
2014,10,10,6,0,0,0,0,0,0,Clear,6,135.74,0.132,2.9,77.93,10,1010
2014,10,10,7,0,0,0,0,0,0,Probably Clear,5,126.84,0.132,2.8,80.66,9,1010
2014,10,10,8,0,0,0,0,0,0,Clear,5,116.58,0.132,2.7,79.72,9,1010
2014,10,10,9,0,0,0,0,0,0,Probably Clear,5,105.67,0.132,2.6,85.46,8,1010
2014,10,10,10,0,0,0,0,0,0,Probably Clear,5,94.57,0.132,2.5,86.27,8,1010
2014,10,10,11,34,381,76,34,381,76,Clear,6,83.63,0.132,2.4,81.55,9,1010
2014,10,10,12,62,672,256,62,672,256,Clear,5,73.23,0.132,2.4,71.23,11,1010
2014,10,10,13,75,803,429,75,803,429,Clear,5,63.83,0.132,2.4,59.77,13,1010
2014,10,10,14,83,866,567,83,866,567,Clear,4,56.07,0.132,2.1,53.84,14,1010
2014,10,10,15,87,898,655,87,898,655,Clear,4,50.81,0.132,1.9,49.5,15,1010
2014,10,10,16,91,901,683,91,901,683,Probably Clear,4,48.91,0.132,1.7,46.08,16,1010
2014,10,10,17,158,673,584,92,883,650,Cirrus,5,50.79,0.132,1.5,48.45,16,1010
2014,10,10,18,153,600,488,88,844,560,Cirrus,5,56.03,0.132,1.4,49.85,16,1010
2014,10,10,19,185,84,222,79,778,422,Cirrus,5,63.78,0.132,1.3,51.02,16,1010
2014,10,10,20,102,290,186,64,645,250,Cirrus,6,73.19,0.132,1.2,57.4,15,1010
2014,10,10,21,25,254.1538462,51.84615385,25,254.1538462,51.84615385,Cirrus,7,83.59,0.132,1.3,65.94,14,1010
2014,10,10,22,0,0,0,0,0,0,Super-Cooled Water,7,94.54,0.132,1.6,68.76,12,1010
2014,10,10,23,0,0,0,0,0,0,Super-Cooled Water,6,105.67,0.132,1.9,70.59,12,1010
2014,10,11,0,0,0,0,0,0,0,Cirrus,6,116.61,0.132,2.1,75.3,11,1010
2014,10,11,1,0,0,0,0,0,0,Cirrus,7,126.92,0.132,2.2,76.43,11,1010
2014,10,11,2,0,0,0,0,0,0,Cirrus,7,135.9,0.132,2.1,77.16,11,1010
2014,10,11,3,0,0,0,0,0,0,Super-Cooled Water,7,142.38,0.132,2,77.46,11,1010
2014,10,11,4,0,0,0,0,0,0,Cirrus,7,144.84,0.132,1.8,82.46,10,1010
2014,10,11,5,0,0,0,0,0,0,Cirrus,7,142.46,0.132,1.8,82.32,10,1010
2014,10,11,6,0,0,0,0,0,0,Cirrus,7,136.03,0.132,1.7,83.27,10,1010
2014,10,11,7,0,0,0,0,0,0,Opaque Ice,7,127.09,0.132,1.7,84.99,10,1010
2014,10,11,8,0,0,0,0,0,0,Cirrus,7,116.8,0.132,1.7,86.52,10,1010
2014,10,11,9,0,0,0,0,0,0,Cirrus,8,105.87,0.132,1.6,88.03,10,1010
2014,10,11,10,0,0,0,0,0,0,Cirrus,8,94.77,0.132,1.5,89.15,10,1010
2014,10,11,11,20,261.3888889,20,37,261,65,Cirrus,8,83.85,0.132,1.4,90.6,10,1010
2014,10,11,12,92,427.95,92,77,538,230,Cirrus,8,73.47,0.132,1.3,87.4,11,1010
2014,10,11,13,123,528.3181818,123,98,677,393,Opaque Ice,8,64.1,0.132,1.3,87.13,11,1010
2014,10,11,14,27,608.9545455,27,108,754,526,Cirrus,8,56.37,0.132,1.5,83.63,11,1010
2014,10,11,15,96,608.8181818,96,111,799,613,Opaque Ice,7,51.16,0.132,2.1,81.25,11,1010
2014,10,11,16,17,443.5882353,17,110,817,643,Cirrus,7,49.29,0.132,2.5,86.29,10,1010
2014,10,11,17,160,523.1578947,160,103,820,617,Cirrus,7,51.17,0.132,2.6,86.81,10,1010
2014,10,11,18,189,10,195,93,797,535,Cirrus,7,56.4,0.132,2.5,81.19,11,1010
2014,10,11,19,130,407.3333333,130,82,738,404,Cirrus,7,64.13,0.132,2.6,80.81,11,1010
2014,10,11,20,102,261,177,66,611,240,Cirrus,7,73.51,0.132,2.7,80.29,11,1010
2014,10,11,21,25,254.1538462,51.84615385,25,254.1538462,51.84615385,Cirrus,7,83.9,0.132,2.7,86.41,10,1010
2014,10,11,22,0,0,0,0,0,0,Cirrus,7,94.84,0.132,2.5,92.48,9,1010
2014,10,11,23,0,0,0,0,0,0,Probably Clear,7,105.96,0.132,2.5,92,9,1010
2014,10,12,0,0,0,0,0,0,0,Cirrus,7,116.92,0.132,2.5,91.3,9,1010
2014,10,12,1,0,0,0,0,0,0,Clear,7,127.25,0.132,2.5,97.68,8,1010
2014,10,12,2,0,0,0,0,0,0,Clear,7,136.25,0.132,2.4,97.95,8,1010
2014,10,12,3,0,0,0,0,0,0,Probably Clear,7,142.76,0.132,2.4,98.26,8,1010
2014,10,12,4,0,0,0,0,0,0,Water,7,145.22,0.132,2.4,100,7,1010
2014,10,12,5,0,0,0,0,0,0,Probably Clear,7,142.79,0.132,2.6,100,7,1010
2014,10,12,6,0,0,0,0,0,0,Super-Cooled Water,7,136.31,0.132,2.8,100,7,1010
2014,10,12,7,0,0,0,0,0,0,Probably Clear,7,127.33,0.132,2.9,100,7,1010
2014,10,12,8,0,0,0,0,0,0,Water,7,117.01,0.132,3,100,7,1010
